age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,was_contacted_before,xac_suat_dong_y
55,self-employed,married,tertiary,no,1810,yes,no,cellular,13,may,1,-1,0,unknown,1,0.0625
42,technician,single,secondary,no,555,yes,no,cellular,5,feb,2,-1,0,unknown,1,0.0625
37,technician,single,secondary,no,1127,yes,no,cellular,20,apr,2,-1,0,unknown,1,0.0625
28,admin.,single,secondary,no,775,no,no,cellular,29,jan,2,-1,0,unknown,1,0.0625
33,services,married,secondary,no,-124,no,no,cellular,17,apr,2,325,1,failure,1,0.0625
37,entrepreneur,married,secondary,no,680,yes,yes,cellular,21,nov,11,185,1,other,1,0.0625
31,technician,married,secondary,no,0,yes,no,cellular,17,nov,2,-1,0,unknown,1,0.0625
58,management,married,tertiary,no,1271,yes,no,cellular,28,jan,1,-1,0,unknown,1,0.0625
42,self-employed,married,secondary,no,2130,yes,yes,cellular,29,jul,2,-1,0,unknown,1,0.0625
33,technician,married,tertiary,no,17455,yes,yes,cellular,18,nov,3,179,4,failure,1,0.0625
53,admin.,married,secondary,no,172,no,no,cellular,19,aug,6,-1,0,unknown,1,0.0625
36,services,married,secondary,no,11462,yes,no,cellular,20,nov,1,-1,0,unknown,1,0.0625
59,blue-collar,married,primary,no,259,yes,yes,unknown,14,may,2,-1,0,unknown,1,0.0625
54,admin.,married,secondary,no,0,no,no,cellular,27,jan,1,-1,0,unknown,1,0.0625
50,admin.,married,unknown,no,-1137,yes,yes,unknown,20,jun,1,-1,0,unknown,1,0.0625
42,admin.,single,secondary,no,506,yes,yes,unknown,3,jul,2,-1,0,unknown,1,0.0625
35,technician,married,secondary,no,1067,no,yes,cellular,12,aug,6,-1,0,unknown,1,0.0625
45,admin.,divorced,unknown,no,998,yes,no,telephone,30,jul,2,-1,0,unknown,1,0.0625
39,admin.,divorced,secondary,no,32,no,yes,unknown,20,jun,10,-1,0,unknown,1,0.0625
49,housemaid,married,secondary,no,7317,yes,no,unknown,8,may,1,-1,0,unknown,1,0.0625
49,self-employed,divorced,secondary,no,6116,yes,no,cellular,21,nov,1,-1,0,unknown,1,0.0625
33,self-employed,married,tertiary,no,980,no,no,cellular,25,jul,3,-1,0,unknown,1,0.0625
48,technician,married,secondary,yes,0,no,no,unknown,30,may,1,-1,0,unknown,1,0.0625
49,blue-collar,divorced,secondary,no,1869,no,yes,unknown,11,jun,1,-1,0,unknown,1,0.0625
42,admin.,divorced,secondary,no,1076,yes,no,unknown,14,may,1,-1,0,unknown,1,0.0625
53,admin.,married,secondary,no,2924,no,no,cellular,19,nov,6,-1,0,unknown,1,0.0625
46,management,married,tertiary,no,74,yes,no,cellular,7,jul,11,-1,0,unknown,1,0.0625
34,management,married,secondary,no,243,no,no,cellular,30,jan,4,-1,0,unknown,1,0.0625
26,admin.,single,secondary,no,82,yes,no,unknown,5,may,1,-1,0,unknown,1,0.0625
28,technician,single,tertiary,no,172,yes,yes,cellular,2,feb,2,-1,0,unknown,1,0.0625
41,admin.,married,secondary,no,-111,yes,no,unknown,30,may,3,-1,0,unknown,1,0.0625
45,housemaid,divorced,primary,no,221,no,no,cellular,2,feb,1,235,1,failure,1,0.0625
34,management,divorced,tertiary,no,0,yes,no,cellular,27,aug,7,-1,0,unknown,1,0.0625
49,services,married,unknown,no,1990,yes,no,cellular,19,nov,4,-1,0,unknown,1,0.0625
52,management,divorced,tertiary,no,-723,yes,yes,cellular,18,nov,1,-1,0,unknown,1,0.0625
41,technician,single,secondary,no,650,yes,no,cellular,20,nov,3,-1,0,unknown,1,0.0625
30,blue-collar,single,secondary,yes,447,no,no,unknown,14,may,6,-1,0,unknown,1,0.0625
50,services,married,secondary,yes,892,yes,no,cellular,10,jul,1,-1,0,unknown,1,0.0625
47,admin.,single,secondary,no,1544,yes,no,cellular,6,apr,1,312,1,failure,1,0.0625
35,management,married,tertiary,no,1725,yes,yes,cellular,8,apr,2,254,7,failure,1,0.0625
29,technician,single,secondary,no,1706,yes,no,cellular,18,jul,2,-1,0,unknown,1,0.0625
60,retired,married,tertiary,no,100,no,no,unknown,5,may,1,-1,0,unknown,1,0.0625
48,blue-collar,married,primary,no,281,yes,no,unknown,19,may,3,-1,0,unknown,1,0.0625
30,management,single,tertiary,no,0,no,no,cellular,7,jul,1,-1,0,unknown,1,0.0625
49,admin.,divorced,secondary,no,2169,yes,no,unknown,30,jun,3,-1,0,unknown,1,0.0625
57,blue-collar,married,primary,no,0,no,no,cellular,12,aug,3,-1,0,unknown,1,0.0625
47,admin.,single,secondary,no,-874,yes,no,cellular,30,jul,2,-1,0,unknown,1,0.0625
32,entrepreneur,married,secondary,no,0,yes,no,cellular,11,jul,2,-1,0,unknown,1,0.0625
55,self-employed,married,secondary,no,181,no,no,cellular,4,aug,1,-1,0,unknown,1,0.0625
26,blue-collar,married,secondary,no,245,yes,no,unknown,28,may,2,-1,0,unknown,1,0.0625
32,management,single,tertiary,no,127,yes,no,unknown,30,may,3,-1,0,unknown,1,0.0625
56,management,married,tertiary,no,0,yes,no,telephone,5,may,2,-1,0,unknown,1,0.0625
32,management,single,tertiary,no,-217,yes,yes,cellular,18,aug,4,-1,0,unknown,1,0.0625
30,management,married,tertiary,no,0,no,no,cellular,14,aug,2,-1,0,unknown,1,0.0625
30,technician,married,tertiary,no,1,no,no,cellular,29,aug,21,-1,0,unknown,1,0.0625
41,services,single,secondary,no,-278,yes,no,cellular,7,may,5,360,3,failure,1,0.0625
32,blue-collar,married,secondary,no,358,no,no,unknown,26,may,1,-1,0,unknown,1,0.0625
28,unemployed,single,secondary,no,559,yes,no,unknown,4,jun,1,-1,0,unknown,1,0.0625
46,blue-collar,divorced,primary,no,571,yes,yes,unknown,29,may,1,-1,0,unknown,1,0.0625
52,services,divorced,secondary,no,12,yes,no,cellular,6,may,1,170,1,failure,1,0.0625
42,housemaid,divorced,tertiary,no,364,no,no,cellular,18,nov,1,-1,0,unknown,1,0.0625
59,retired,married,primary,no,3000,no,yes,cellular,6,feb,1,-1,0,unknown,1,0.0625
54,self-employed,married,tertiary,no,542,no,no,telephone,6,feb,5,-1,0,unknown,1,0.0625
28,services,single,secondary,no,168,yes,no,cellular,7,may,1,-1,0,unknown,1,0.0625
29,blue-collar,single,primary,no,-680,yes,no,unknown,9,may,2,-1,0,unknown,1,0.0625
37,management,single,tertiary,no,614,yes,no,unknown,30,may,2,-1,0,unknown,1,0.0625
48,management,single,secondary,no,7,no,no,cellular,4,feb,1,-1,0,unknown,1,0.0625
45,entrepreneur,married,tertiary,no,169,no,no,cellular,7,aug,4,-1,0,unknown,1,0.0625
52,blue-collar,divorced,secondary,no,306,yes,no,unknown,26,may,3,-1,0,unknown,1,0.0625
43,technician,married,tertiary,no,5145,no,no,cellular,7,aug,7,-1,0,unknown,1,0.0625
35,admin.,married,secondary,no,4463,no,no,cellular,18,nov,1,-1,0,unknown,1,0.0625
36,technician,single,secondary,no,-206,yes,no,cellular,14,may,1,360,4,failure,1,0.0625
36,services,married,secondary,no,3988,yes,yes,cellular,14,may,1,-1,0,unknown,1,0.0625
46,admin.,single,unknown,no,306,yes,no,cellular,11,may,5,-1,0,unknown,1,0.0625
40,admin.,married,secondary,no,67,no,yes,unknown,20,jun,5,-1,0,unknown,1,0.0625
37,management,married,tertiary,no,59,yes,yes,telephone,2,feb,1,213,1,failure,1,0.0625
54,technician,single,secondary,no,770,no,no,unknown,17,jun,2,-1,0,unknown,1,0.0625
29,technician,married,secondary,no,428,no,no,cellular,14,jul,4,-1,0,unknown,1,0.0625
53,blue-collar,married,primary,no,4143,no,no,cellular,15,jul,3,-1,0,unknown,1,0.0625
33,services,married,secondary,no,-52,yes,no,cellular,18,may,1,-1,0,unknown,1,0.0625
31,management,married,tertiary,no,6290,no,no,cellular,20,nov,2,-1,0,unknown,1,0.0625
27,services,married,secondary,no,511,yes,no,unknown,30,jun,5,-1,0,unknown,1,0.0625
28,blue-collar,married,secondary,no,-26,no,yes,cellular,30,jan,1,-1,0,unknown,1,0.0625
33,technician,single,secondary,no,1733,yes,no,cellular,14,may,3,-1,0,unknown,1,0.0625
51,blue-collar,married,primary,no,4712,no,no,telephone,20,nov,2,-1,0,unknown,1,0.0625
60,admin.,married,secondary,no,1541,no,no,cellular,8,jul,3,-1,0,unknown,1,0.0625
43,self-employed,married,secondary,no,14144,yes,no,cellular,21,nov,1,-1,0,unknown,1,0.0625
58,management,married,tertiary,no,541,yes,no,cellular,8,may,1,-1,0,unknown,1,0.0625
56,retired,married,tertiary,no,89,no,no,telephone,10,jul,1,-1,0,unknown,1,0.0625
35,management,married,tertiary,no,337,no,no,cellular,11,aug,5,-1,0,unknown,1,0.0625
33,technician,married,secondary,no,221,yes,no,cellular,13,may,1,355,4,failure,1,0.0625
32,housemaid,married,secondary,no,3832,no,no,cellular,11,aug,3,-1,0,unknown,1,0.0625
43,admin.,married,secondary,no,764,yes,no,cellular,2,feb,1,-1,0,unknown,1,0.0625
31,blue-collar,married,secondary,no,43,yes,no,cellular,12,may,1,-1,0,unknown,1,0.0625
48,admin.,single,secondary,no,479,yes,yes,unknown,18,jun,3,-1,0,unknown,1,0.06
51,technician,married,secondary,no,0,no,yes,cellular,23,jul,3,-1,0,unknown,1,0.06
41,management,married,tertiary,no,2646,no,no,cellular,30,jul,2,-1,0,unknown,1,0.06
50,blue-collar,married,secondary,no,464,no,yes,unknown,6,jun,2,-1,0,unknown,1,0.06
55,blue-collar,married,unknown,no,2691,yes,no,cellular,20,nov,1,104,2,other,1,0.06
38,admin.,married,secondary,no,-500,no,yes,cellular,2,feb,1,195,5,other,1,0.06
46,admin.,divorced,secondary,no,-637,yes,no,cellular,8,may,1,172,1,failure,1,0.06
35,technician,single,tertiary,no,2277,no,yes,cellular,11,aug,2,-1,0,unknown,1,0.06
45,management,married,tertiary,no,9711,no,no,unknown,19,jun,3,-1,0,unknown,1,0.06
32,services,single,secondary,no,671,yes,no,cellular,17,apr,2,345,3,failure,1,0.06
39,entrepreneur,married,secondary,yes,0,no,no,cellular,16,jul,9,-1,0,unknown,1,0.06
29,blue-collar,married,secondary,no,313,yes,yes,unknown,7,may,1,-1,0,unknown,1,0.06
35,admin.,married,tertiary,no,0,yes,no,cellular,28,jul,7,-1,0,unknown,1,0.06
31,self-employed,single,secondary,no,360,yes,no,unknown,26,may,4,-1,0,unknown,1,0.06
55,blue-collar,married,primary,no,-219,yes,no,telephone,14,may,2,364,4,failure,1,0.06
37,blue-collar,married,primary,no,510,yes,no,unknown,23,may,6,-1,0,unknown,1,0.06
57,retired,married,secondary,no,374,yes,yes,cellular,16,jul,1,-1,0,unknown,1,0.06
49,blue-collar,married,secondary,no,0,no,yes,telephone,10,jul,2,-1,0,unknown,1,0.06
31,management,single,tertiary,no,745,no,no,cellular,12,aug,4,-1,0,unknown,1,0.06
28,blue-collar,single,secondary,no,-403,no,yes,cellular,23,jul,2,-1,0,unknown,1,0.06
38,management,married,tertiary,no,516,yes,no,telephone,16,apr,3,-1,0,unknown,1,0.06
30,technician,married,secondary,no,274,yes,yes,cellular,11,aug,2,-1,0,unknown,1,0.06
34,unemployed,married,secondary,no,2126,yes,no,cellular,17,jul,2,-1,0,unknown,1,0.06
48,unemployed,married,tertiary,no,641,no,no,cellular,28,jan,1,-1,0,unknown,1,0.06
46,management,divorced,tertiary,no,770,yes,no,unknown,16,may,1,-1,0,unknown,1,0.06
50,admin.,married,primary,no,-75,no,yes,telephone,9,jul,7,-1,0,unknown,1,0.06
55,management,single,tertiary,no,430,no,no,cellular,29,aug,4,-1,0,unknown,1,0.06
53,management,divorced,tertiary,yes,0,yes,yes,cellular,30,jul,5,-1,0,unknown,1,0.06
34,entrepreneur,married,tertiary,no,412,yes,yes,cellular,8,jul,1,-1,0,unknown,1,0.06
36,management,married,tertiary,no,4069,no,no,cellular,21,nov,1,-1,0,unknown,1,0.06
42,admin.,married,secondary,no,176,no,no,cellular,31,jul,2,-1,0,unknown,1,0.06
53,blue-collar,married,unknown,no,2785,yes,no,unknown,15,may,1,-1,0,unknown,1,0.06
34,management,single,tertiary,no,2633,yes,no,cellular,21,nov,6,-1,0,unknown,1,0.06
42,blue-collar,married,primary,no,714,yes,no,unknown,21,may,28,-1,0,unknown,1,0.06
43,management,married,primary,no,1880,yes,no,cellular,17,jul,6,-1,0,unknown,1,0.06
26,management,single,tertiary,no,212,no,no,cellular,2,feb,1,-1,0,unknown,1,0.06
55,services,married,secondary,no,642,yes,no,cellular,11,jul,2,-1,0,unknown,1,0.06
43,technician,married,secondary,yes,-313,no,yes,cellular,7,jul,4,-1,0,unknown,1,0.06
33,blue-collar,single,tertiary,no,-303,yes,no,unknown,28,may,2,-1,0,unknown,1,0.06
38,management,divorced,tertiary,no,637,yes,no,cellular,8,may,2,343,1,other,1,0.06
36,blue-collar,married,primary,no,345,yes,no,cellular,25,jul,2,-1,0,unknown,1,0.06
48,management,divorced,primary,no,432,yes,no,unknown,20,may,2,-1,0,unknown,1,0.06
48,blue-collar,married,secondary,no,387,yes,no,telephone,28,jul,18,-1,0,unknown,1,0.06
55,technician,divorced,secondary,yes,4,no,no,cellular,28,jan,1,-1,0,unknown,1,0.06
33,blue-collar,married,secondary,no,-208,yes,yes,cellular,4,may,3,360,1,failure,1,0.06
40,management,divorced,tertiary,no,3426,no,no,cellular,11,aug,3,-1,0,unknown,1,0.06
36,management,married,tertiary,no,171,no,no,cellular,12,aug,2,-1,0,unknown,1,0.06
32,management,married,tertiary,no,2414,no,no,cellular,12,aug,4,-1,0,unknown,1,0.06
50,admin.,married,secondary,no,858,no,no,cellular,9,jul,12,-1,0,unknown,1,0.06
35,technician,divorced,tertiary,no,4515,yes,no,cellular,19,nov,2,-1,0,unknown,1,0.06
33,technician,married,secondary,no,162,yes,yes,cellular,14,jul,2,-1,0,unknown,1,0.06
51,management,married,tertiary,no,401,no,no,cellular,19,aug,6,-1,0,unknown,1,0.06
32,services,married,secondary,no,3360,yes,yes,cellular,7,aug,5,-1,0,unknown,1,0.06
56,blue-collar,married,primary,no,1014,no,no,unknown,2,jul,1,-1,0,unknown,1,0.06
34,admin.,married,secondary,no,642,yes,no,cellular,17,apr,1,-1,0,unknown,1,0.06
38,services,married,secondary,no,4392,no,no,cellular,18,nov,2,110,2,failure,1,0.06
35,management,single,tertiary,no,361,yes,no,cellular,11,aug,2,-1,0,unknown,1,0.06
56,retired,married,primary,no,842,no,yes,unknown,5,jun,1,-1,0,unknown,1,0.06
31,housemaid,married,primary,no,-184,yes,no,cellular,24,jul,1,-1,0,unknown,1,0.06
30,technician,married,tertiary,no,0,no,no,cellular,28,aug,9,-1,0,unknown,1,0.06
27,blue-collar,single,secondary,no,940,yes,no,cellular,15,may,1,343,3,failure,1,0.06
35,blue-collar,married,secondary,no,645,yes,no,cellular,29,jan,1,-1,0,unknown,1,0.06
26,admin.,married,secondary,no,-401,yes,yes,unknown,4,jul,1,-1,0,unknown,1,0.06
45,admin.,married,secondary,no,-405,no,no,cellular,31,jul,3,-1,0,unknown,1,0.06
31,admin.,single,secondary,no,5248,no,yes,cellular,23,jul,1,-1,0,unknown,1,0.06
48,admin.,married,tertiary,no,1015,no,yes,telephone,30,jul,3,-1,0,unknown,1,0.06
44,blue-collar,married,primary,no,-89,no,yes,cellular,23,jul,4,-1,0,unknown,1,0.06
32,management,single,tertiary,no,473,yes,no,cellular,11,may,2,361,1,other,1,0.06
26,student,single,secondary,no,782,no,no,cellular,29,jan,1,-1,0,unknown,1,0.06
30,technician,divorced,secondary,no,3100,yes,no,cellular,20,nov,1,183,4,failure,1,0.06
31,admin.,single,tertiary,no,383,no,yes,cellular,7,jul,1,-1,0,unknown,1,0.06
53,technician,married,unknown,no,9252,no,no,cellular,20,nov,1,-1,0,unknown,1,0.06
38,technician,divorced,secondary,no,531,no,no,cellular,29,jan,3,226,7,failure,1,0.06
34,management,single,tertiary,no,1070,no,no,cellular,28,aug,15,-1,0,unknown,1,0.06
30,services,single,secondary,no,114,no,yes,cellular,18,jul,10,-1,0,unknown,1,0.06
42,admin.,single,tertiary,no,168,yes,no,cellular,17,jul,1,-1,0,unknown,1,0.06
39,self-employed,married,tertiary,no,-3058,yes,yes,cellular,17,apr,3,-1,0,unknown,1,0.06
32,blue-collar,single,secondary,no,2142,no,no,cellular,2,feb,1,-1,0,unknown,1,0.06
50,unemployed,single,secondary,no,2668,no,no,telephone,17,nov,1,-1,0,unknown,1,0.06
35,technician,married,secondary,no,432,yes,no,unknown,21,may,55,-1,0,unknown,1,0.06
54,services,divorced,tertiary,no,413,no,no,cellular,7,jul,9,-1,0,unknown,1,0.06
49,management,divorced,tertiary,no,1115,no,no,unknown,19,jun,9,-1,0,unknown,1,0.06
42,management,single,tertiary,no,7104,no,no,cellular,20,nov,6,-1,0,unknown,1,0.06
50,blue-collar,married,primary,no,226,yes,no,cellular,15,may,1,330,5,failure,1,0.06
48,technician,single,secondary,no,469,no,yes,cellular,9,jul,1,-1,0,unknown,1,0.06
35,management,single,tertiary,no,-353,yes,no,cellular,16,jul,1,-1,0,unknown,1,0.06
39,technician,married,secondary,no,13165,yes,yes,cellular,22,aug,4,-1,0,unknown,1,0.06
51,services,married,secondary,no,-437,no,yes,cellular,30,jul,3,-1,0,unknown,1,0.06
58,management,married,tertiary,no,2764,no,no,cellular,17,nov,1,-1,0,unknown,1,0.06
59,retired,divorced,unknown,no,-49,yes,no,unknown,13,may,2,-1,0,unknown,1,0.06
58,unemployed,married,tertiary,no,744,no,no,telephone,28,jan,1,-1,0,unknown,1,0.06
51,blue-collar,married,primary,no,864,yes,no,cellular,13,may,1,-1,0,unknown,1,0.06
43,technician,married,primary,no,2309,yes,no,cellular,22,jul,1,-1,0,unknown,1,0.06
36,management,married,tertiary,no,0,yes,no,cellular,8,may,3,-1,0,unknown,1,0.06
31,management,married,tertiary,no,430,yes,no,cellular,25,jul,16,-1,0,unknown,1,0.06
32,unemployed,single,tertiary,no,99,no,no,cellular,28,aug,35,-1,0,unknown,1,0.06
35,blue-collar,married,unknown,no,520,yes,no,cellular,17,apr,1,-1,0,unknown,1,0.06
55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,2,-1,0,unknown,1,0.06
32,management,single,tertiary,no,1434,no,no,cellular,11,aug,3,-1,0,unknown,1,0.06
41,technician,married,tertiary,no,-15,yes,no,cellular,6,may,1,-1,0,unknown,1,0.06
38,blue-collar,married,unknown,no,113,no,no,unknown,13,may,10,-1,0,unknown,1,0.06
35,blue-collar,single,tertiary,no,1011,yes,no,cellular,20,apr,2,349,1,failure,1,0.06
54,management,married,tertiary,no,1460,no,yes,cellular,3,feb,3,202,7,other,1,0.06
51,management,divorced,tertiary,no,71,yes,no,cellular,14,aug,2,-1,0,unknown,1,0.06
36,blue-collar,married,primary,no,130,yes,no,unknown,5,jun,2,-1,0,unknown,1,0.06
41,management,single,tertiary,no,1253,no,no,cellular,21,jul,5,-1,0,unknown,1,0.06
38,self-employed,married,tertiary,no,2084,yes,no,cellular,16,apr,2,330,2,failure,1,0.06
49,technician,married,secondary,no,12531,no,no,cellular,13,aug,8,-1,0,unknown,1,0.06
31,technician,single,secondary,no,942,no,no,cellular,8,aug,2,-1,0,unknown,1,0.06
60,retired,married,primary,no,97,no,no,cellular,14,aug,4,-1,0,unknown,1,0.0575
32,unemployed,single,primary,yes,0,no,no,cellular,21,nov,1,-1,0,unknown,1,0.0575
47,management,married,tertiary,no,5049,no,no,cellular,22,aug,7,-1,0,unknown,1,0.0575
33,admin.,married,tertiary,no,640,no,no,cellular,24,jul,1,-1,0,unknown,1,0.0575
35,services,married,primary,no,14,no,yes,cellular,31,jul,8,-1,0,unknown,1,0.0575
39,technician,married,tertiary,no,94,no,no,cellular,7,aug,2,-1,0,unknown,1,0.0575
46,management,married,tertiary,no,1906,no,no,cellular,28,aug,6,-1,0,unknown,1,0.0575
36,unemployed,divorced,secondary,no,5,yes,no,cellular,30,jan,1,2,2,other,1,0.0575
42,technician,married,tertiary,no,1189,no,no,unknown,5,jun,3,-1,0,unknown,1,0.0575
47,blue-collar,married,secondary,no,2128,yes,no,telephone,17,apr,1,-1,0,unknown,1,0.0575
53,services,married,unknown,no,164,no,no,cellular,29,jan,1,-1,0,unknown,1,0.0575
31,entrepreneur,married,tertiary,no,-231,yes,no,cellular,26,aug,2,-1,0,unknown,1,0.0575
32,management,single,tertiary,no,131,no,no,unknown,3,jun,3,-1,0,unknown,1,0.0575
43,admin.,single,secondary,no,375,no,yes,cellular,5,feb,2,199,4,failure,1,0.0575
40,admin.,married,secondary,no,220,yes,no,unknown,30,jun,3,-1,0,unknown,1,0.0575
49,self-employed,married,tertiary,no,147,no,yes,cellular,2,feb,1,189,4,failure,1,0.0575
49,services,married,secondary,no,884,yes,no,telephone,8,jul,3,-1,0,unknown,1,0.0575
34,blue-collar,married,secondary,no,-211,yes,no,cellular,29,jan,2,184,5,failure,1,0.0575
55,blue-collar,married,secondary,no,388,no,no,cellular,12,aug,2,-1,0,unknown,1,0.0575
40,management,married,secondary,no,406,yes,no,unknown,12,jun,2,-1,0,unknown,1,0.0575
35,self-employed,single,tertiary,no,538,yes,yes,unknown,8,may,9,-1,0,unknown,1,0.0575
30,blue-collar,single,secondary,no,609,yes,no,unknown,14,may,1,-1,0,unknown,1,0.0575
34,services,married,secondary,no,81,yes,yes,cellular,9,jul,1,-1,0,unknown,1,0.0575
43,blue-collar,married,secondary,no,607,yes,no,unknown,26,may,2,-1,0,unknown,1,0.0575
52,blue-collar,married,secondary,no,184,yes,no,unknown,3,jul,1,-1,0,unknown,1,0.0575
43,management,divorced,secondary,no,51,no,no,cellular,2,feb,1,-1,0,unknown,1,0.0575
41,management,married,tertiary,no,25,no,no,cellular,18,nov,2,-1,0,unknown,1,0.0575
57,admin.,divorced,primary,no,628,yes,yes,unknown,14,may,1,-1,0,unknown,1,0.0575
31,blue-collar,married,secondary,no,1030,yes,no,cellular,31,jul,5,-1,0,unknown,1,0.0575
56,retired,married,tertiary,no,5769,no,no,unknown,20,jun,3,-1,0,unknown,1,0.0575
40,services,divorced,primary,no,471,yes,no,cellular,16,apr,1,345,2,failure,1,0.0575
53,blue-collar,married,primary,no,1100,yes,no,unknown,17,jun,2,-1,0,unknown,1,0.0575
56,retired,married,secondary,no,-1,yes,no,unknown,2,jun,1,-1,0,unknown,1,0.0575
29,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,1,-1,0,unknown,1,0.0575
52,admin.,divorced,secondary,no,2717,no,no,telephone,18,nov,1,162,2,failure,1,0.0575
59,retired,married,tertiary,no,422,yes,no,cellular,14,may,4,-1,0,unknown,1,0.0575
41,housemaid,married,secondary,no,876,no,no,unknown,19,jun,1,-1,0,unknown,1,0.0575
29,services,single,secondary,no,-251,no,no,cellular,25,jul,1,-1,0,unknown,1,0.0575
43,management,single,tertiary,no,483,no,no,cellular,19,aug,6,-1,0,unknown,1,0.0575
50,unemployed,divorced,secondary,no,717,yes,no,cellular,30,jan,1,-1,0,unknown,1,0.0575
30,management,single,tertiary,no,812,no,no,cellular,12,aug,4,-1,0,unknown,1,0.0575
37,unemployed,married,secondary,no,924,yes,no,cellular,9,feb,9,-1,0,unknown,1,0.0575
46,services,married,secondary,no,-204,yes,yes,cellular,28,jul,15,-1,0,unknown,1,0.0575
41,technician,married,secondary,no,2123,no,no,cellular,18,nov,1,102,2,failure,1,0.0575
38,management,married,secondary,no,794,yes,no,unknown,6,jun,3,-1,0,unknown,1,0.0575
36,services,single,secondary,no,9713,yes,no,unknown,27,may,3,-1,0,unknown,1,0.0575
51,management,married,tertiary,no,-898,no,no,cellular,29,jan,2,-1,0,unknown,1,0.0575
37,management,single,tertiary,no,0,no,no,cellular,7,jul,3,-1,0,unknown,1,0.0575
31,entrepreneur,married,primary,no,-98,yes,no,cellular,18,may,3,362,7,failure,1,0.0575
35,management,married,secondary,no,0,no,yes,unknown,4,jul,1,-1,0,unknown,1,0.0575
43,admin.,married,tertiary,no,279,yes,no,cellular,17,nov,1,-1,0,unknown,1,0.0575
45,management,married,tertiary,no,324,no,no,cellular,13,aug,4,-1,0,unknown,1,0.0575
50,blue-collar,married,primary,no,2167,no,no,cellular,11,aug,2,-1,0,unknown,1,0.0575
30,blue-collar,single,secondary,no,0,yes,no,cellular,12,may,1,349,4,failure,1,0.0575
39,blue-collar,married,secondary,no,167,yes,yes,cellular,12,may,1,-1,0,unknown,1,0.0575
32,blue-collar,married,secondary,no,456,no,no,cellular,12,may,1,-1,0,unknown,1,0.0575
39,housemaid,married,secondary,no,4136,yes,no,unknown,2,jun,3,-1,0,unknown,1,0.0575
32,entrepreneur,married,secondary,no,1996,yes,no,cellular,18,nov,1,-1,0,unknown,1,0.0575
54,management,divorced,tertiary,no,0,no,no,cellular,28,aug,6,-1,0,unknown,1,0.0575
25,blue-collar,single,secondary,no,-247,yes,no,cellular,23,jul,1,-1,0,unknown,1,0.0575
44,blue-collar,married,secondary,no,1671,no,no,unknown,12,jun,1,-1,0,unknown,1,0.0575
55,entrepreneur,divorced,secondary,no,1553,no,no,cellular,30,jul,3,-1,0,unknown,1,0.0575
42,blue-collar,married,unknown,no,1323,yes,no,unknown,19,may,1,-1,0,unknown,1,0.0575
26,blue-collar,married,primary,no,172,yes,no,cellular,18,may,3,354,3,failure,1,0.0575
53,entrepreneur,married,tertiary,no,0,no,no,cellular,20,nov,2,-1,0,unknown,1,0.0575
37,management,married,secondary,no,510,yes,no,cellular,21,aug,6,-1,0,unknown,1,0.0575
27,unemployed,single,tertiary,no,127,no,no,cellular,3,feb,3,-1,0,unknown,1,0.0575
54,services,married,secondary,no,2061,yes,no,telephone,31,jul,7,-1,0,unknown,1,0.0575
41,technician,single,tertiary,no,445,yes,no,cellular,17,apr,1,267,1,failure,1,0.0575
47,services,married,unknown,no,11,no,no,cellular,8,aug,4,-1,0,unknown,1,0.0575
31,housemaid,single,tertiary,no,2017,yes,no,cellular,28,jan,1,286,5,failure,1,0.0575
34,technician,married,secondary,no,2019,yes,yes,unknown,27,jun,1,-1,0,unknown,1,0.0575
46,admin.,divorced,tertiary,no,846,yes,no,unknown,8,may,2,-1,0,unknown,1,0.0575
36,technician,married,secondary,no,1319,yes,no,unknown,12,jun,1,-1,0,unknown,1,0.0575
54,blue-collar,married,secondary,no,285,yes,yes,telephone,30,jan,1,2,5,other,1,0.0575
51,housemaid,married,unknown,no,819,no,no,unknown,11,jun,1,-1,0,unknown,1,0.0575
43,management,married,tertiary,no,715,no,no,cellular,20,aug,4,-1,0,unknown,1,0.0575
49,technician,married,tertiary,no,1235,no,no,cellular,13,aug,3,-1,0,unknown,1,0.0575
46,technician,married,tertiary,no,16,no,no,cellular,30,jul,3,-1,0,unknown,1,0.0575
34,blue-collar,married,secondary,no,678,yes,no,cellular,17,apr,1,-1,0,unknown,1,0.0575
56,services,married,secondary,no,4763,yes,no,telephone,20,nov,4,115,6,failure,1,0.0575
53,admin.,single,secondary,no,654,no,no,unknown,10,jul,1,-1,0,unknown,1,0.0575
29,services,single,secondary,no,-293,no,yes,cellular,10,jul,1,-1,0,unknown,1,0.0575
31,blue-collar,married,secondary,no,136,no,no,cellular,12,may,2,267,1,failure,1,0.0575
38,technician,single,secondary,no,294,no,yes,cellular,25,jul,2,-1,0,unknown,1,0.0575
47,blue-collar,divorced,primary,no,7,no,yes,unknown,16,jun,7,-1,0,unknown,1,0.0575
45,technician,married,secondary,no,1441,yes,no,cellular,18,nov,1,113,2,other,1,0.0575
39,blue-collar,single,secondary,no,4619,no,no,cellular,21,nov,1,-1,0,unknown,1,0.0575
55,management,divorced,tertiary,no,36,no,no,cellular,23,jul,2,-1,0,unknown,1,0.0575
45,management,single,tertiary,no,16,no,no,cellular,31,jul,2,-1,0,unknown,1,0.0575
