age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,was_contacted_before,xac_suat_dong_y
35,management,married,tertiary,no,77,no,no,cellular,12,aug,4,0,0,unknown,0,0.40211938403557
33,housemaid,married,tertiary,no,0,no,no,cellular,19,nov,1,0,0,unknown,0,0.4021092385113423
33,student,married,secondary,no,0,no,no,cellular,21,jul,1,0,0,unknown,0,0.4020803432237118
31,services,married,secondary,no,655,no,yes,cellular,9,feb,6,0,0,unknown,0,0.4020555731388008
25,blue-collar,married,primary,no,0,no,no,cellular,7,jul,1,0,0,unknown,0,0.4020178162401374
25,blue-collar,married,primary,no,0,no,no,cellular,7,jul,1,0,0,unknown,0,0.4020178162401374
44,blue-collar,married,primary,no,1265,yes,no,cellular,16,jul,1,0,0,unknown,0,0.40198190895866565
47,blue-collar,married,primary,no,3067,yes,no,cellular,13,may,2,0,0,unknown,0,0.4019509732859873
50,blue-collar,divorced,primary,no,1545,yes,no,cellular,20,nov,1,0,0,unknown,0,0.4017523689942875
34,admin.,married,secondary,no,642,yes,no,cellular,17,apr,1,0,0,unknown,0,0.40174649097039217
33,admin.,married,secondary,no,680,yes,no,cellular,6,may,1,0,0,unknown,0,0.4017204460451876
36,admin.,married,secondary,no,131,yes,no,cellular,2,feb,1,0,0,unknown,0,0.4016158329859126
32,admin.,married,secondary,no,2555,yes,no,cellular,20,nov,1,0,0,unknown,0,0.401584702770053
46,technician,divorced,tertiary,no,147,yes,no,cellular,12,may,1,0,0,unknown,0,0.40153504712054267
34,management,married,secondary,no,2311,yes,no,cellular,19,nov,1,0,0,unknown,0,0.40150431121178753
31,management,married,secondary,no,1368,yes,no,cellular,12,aug,4,0,0,unknown,0,0.40147149029292534
41,blue-collar,single,secondary,no,1880,no,yes,cellular,14,may,1,356,10,other,1,0.4014672373747824
55,blue-collar,married,primary,no,1470,no,no,telephone,28,jan,2,0,0,unknown,0,0.4014448909295156
33,blue-collar,married,secondary,no,780,yes,no,cellular,13,may,2,0,0,unknown,0,0.40142608016412473
51,blue-collar,married,primary,no,7134,no,no,cellular,25,aug,7,0,0,unknown,0,0.40140561442603245
32,management,married,secondary,no,1477,yes,no,cellular,18,nov,1,0,0,unknown,0,0.4013946907945018
38,self-employed,married,tertiary,no,1029,no,no,cellular,29,aug,2,0,0,unknown,0,0.4013502932757705
36,management,single,tertiary,no,4,yes,no,cellular,7,may,2,342,1,failure,1,0.40133515669187547
38,technician,divorced,secondary,no,631,yes,no,cellular,25,aug,2,0,0,unknown,0,0.40132084648650895
39,services,married,secondary,no,208,no,yes,cellular,9,feb,2,0,0,unknown,0,0.4011492793968975
47,management,divorced,tertiary,no,8226,yes,no,cellular,30,jul,2,0,0,unknown,0,0.40110009109916406
47,management,divorced,tertiary,no,140,no,yes,cellular,20,nov,2,0,0,unknown,0,0.4010657429199342
36,management,married,secondary,no,0,no,no,cellular,20,nov,1,0,0,unknown,0,0.40104875489677966
40,entrepreneur,divorced,tertiary,no,992,yes,no,cellular,31,jul,2,0,0,unknown,0,0.40101794430450083
31,services,married,secondary,no,14387,yes,no,cellular,20,nov,1,0,0,unknown,0,0.4009666471827037
33,blue-collar,married,secondary,no,705,yes,no,cellular,14,may,2,0,0,unknown,0,0.4009020652830174
36,admin.,single,secondary,no,0,yes,no,cellular,21,nov,2,0,0,unknown,0,0.40089000947347864
25,blue-collar,single,secondary,no,-350,yes,no,unknown,23,jun,3,0,0,unknown,0,0.4008860461187993
36,blue-collar,married,secondary,no,1272,yes,no,cellular,17,apr,1,0,0,unknown,0,0.4008746099391597
50,blue-collar,married,secondary,no,1832,yes,no,cellular,17,jul,1,0,0,unknown,0,0.40075039347817976
40,management,married,tertiary,no,409,no,no,cellular,19,aug,2,0,0,unknown,0,0.4007228640264796
54,technician,married,secondary,no,187,no,yes,cellular,4,jul,3,0,0,unknown,0,0.4006660862754325
39,blue-collar,single,primary,no,554,no,no,telephone,31,jul,5,0,0,unknown,0,0.4006337100553186
46,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,2,0,0,unknown,0,0.4005722563658287
42,management,married,tertiary,no,5,no,no,cellular,21,nov,2,0,0,unknown,0,0.4005609128734325
33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,3,0,0,unknown,0,0.4005389460731468
30,management,single,tertiary,no,0,no,no,cellular,18,aug,3,0,0,unknown,0,0.40052780352143336
36,blue-collar,married,secondary,no,2894,yes,no,cellular,17,jul,1,0,0,unknown,0,0.40045852945778226
34,management,married,tertiary,no,4714,yes,yes,cellular,11,may,2,0,0,unknown,0,0.40041119637056255
32,entrepreneur,married,secondary,no,1996,yes,no,cellular,18,nov,1,0,0,unknown,0,0.40036725554007296
57,technician,married,secondary,no,7766,yes,no,cellular,21,nov,1,0,0,unknown,0,0.40031911144527577
49,blue-collar,married,secondary,no,4259,no,no,cellular,19,nov,3,111,7,failure,1,0.40031773264042536
37,entrepreneur,married,secondary,no,3,no,no,cellular,20,nov,1,0,0,unknown,0,0.40028161329889655
30,technician,single,tertiary,yes,23,no,no,cellular,12,aug,4,0,0,unknown,0,0.4002467334387246
54,management,married,primary,no,1691,yes,no,cellular,20,nov,1,0,0,unknown,0,0.40013238546005875
46,entrepreneur,married,primary,no,8873,yes,no,cellular,24,jul,2,0,0,unknown,0,0.400122349728232
51,services,married,secondary,no,867,yes,no,cellular,3,feb,2,211,3,failure,1,0.4001139620448199
41,management,single,tertiary,no,236,no,no,cellular,26,aug,4,0,0,unknown,0,0.4001007934340516
37,self-employed,married,secondary,no,2203,no,yes,cellular,5,feb,8,0,0,unknown,0,0.40007500777813637
34,management,single,tertiary,no,1070,no,no,cellular,28,aug,15,0,0,unknown,0,0.4000575179677408
28,admin.,single,secondary,no,-181,yes,yes,cellular,7,may,2,343,4,failure,1,0.4000379925918684
46,blue-collar,married,secondary,no,1147,yes,no,cellular,20,apr,1,0,0,unknown,0,0.39999725515903456
56,self-employed,married,tertiary,no,719,no,no,cellular,27,aug,2,0,0,unknown,0,0.39992978023851605
31,blue-collar,single,secondary,no,-538,no,yes,cellular,6,feb,1,0,0,unknown,0,0.3999132464635011
24,services,single,secondary,no,281,yes,no,cellular,8,may,2,337,3,other,1,0.3998915382488758
53,technician,married,secondary,no,112,no,no,telephone,4,may,4,0,0,unknown,0,0.3998642649351135
45,self-employed,married,secondary,no,3098,yes,no,cellular,7,aug,2,0,0,unknown,0,0.3998402086872695
27,admin.,divorced,secondary,no,0,no,yes,cellular,14,jul,4,0,0,unknown,0,0.39973978511696856
34,management,married,tertiary,no,1339,no,no,cellular,20,aug,8,0,0,unknown,0,0.3997307795280048
31,management,single,tertiary,no,0,yes,yes,cellular,14,may,3,352,3,failure,1,0.3996687185025359
59,retired,married,secondary,no,1066,yes,no,cellular,28,jan,2,0,0,unknown,0,0.3995527576937037
53,entrepreneur,divorced,tertiary,no,321,yes,no,cellular,5,may,1,0,0,unknown,0,0.3995219179357199
31,management,married,tertiary,no,2652,no,no,cellular,25,aug,9,0,0,unknown,0,0.3995163814983966
37,technician,single,secondary,no,442,yes,no,cellular,20,apr,4,349,1,other,1,0.3994827906518223
53,entrepreneur,married,tertiary,no,0,no,no,cellular,20,nov,2,0,0,unknown,0,0.39942560305698144
33,technician,married,tertiary,no,75,no,no,cellular,21,jul,4,0,0,unknown,0,0.39935802456942143
48,management,married,tertiary,no,3419,yes,no,cellular,17,nov,1,0,0,unknown,0,0.3993542346625793
38,management,single,tertiary,no,175,yes,yes,cellular,4,feb,5,0,0,unknown,0,0.39934233248809575
32,blue-collar,married,secondary,no,17332,yes,yes,cellular,20,apr,1,0,0,unknown,0,0.399329803856305
49,technician,divorced,secondary,no,0,yes,no,cellular,11,feb,3,0,0,unknown,0,0.39931791362063157
45,technician,single,secondary,no,113,yes,yes,cellular,13,aug,2,0,0,unknown,0,0.39930122467286694
39,management,married,secondary,no,0,no,no,cellular,28,jan,2,0,0,unknown,0,0.399266622015138
39,services,married,secondary,no,554,yes,no,cellular,14,apr,1,0,0,unknown,0,0.39926189372530485
37,self-employed,married,secondary,no,2575,yes,no,cellular,14,jul,2,0,0,unknown,0,0.3992407004701105
33,technician,divorced,secondary,no,558,yes,no,cellular,20,aug,3,0,0,unknown,0,0.39915922515664265
34,unemployed,divorced,tertiary,yes,530,yes,no,cellular,7,may,1,0,0,unknown,0,0.39915204733465337
35,self-employed,married,secondary,no,598,yes,no,cellular,20,apr,1,0,0,unknown,0,0.39902991443806923
43,technician,married,secondary,no,473,yes,no,cellular,3,feb,3,211,5,failure,1,0.3989998847847922
29,management,single,tertiary,no,572,yes,no,telephone,8,nov,1,0,0,unknown,0,0.3989520176895038
50,technician,married,secondary,no,3149,yes,no,cellular,19,nov,1,190,1,other,1,0.39892764443121076
54,entrepreneur,married,tertiary,no,84,no,no,cellular,29,jul,2,0,0,unknown,0,0.3988778416725855
38,services,married,secondary,no,7708,yes,no,cellular,14,may,4,331,3,other,1,0.3988114520410337
34,management,single,secondary,no,194,no,no,cellular,29,aug,2,0,0,unknown,0,0.39878705162733463
34,blue-collar,married,secondary,no,840,yes,no,cellular,12,may,3,0,0,unknown,0,0.39873403329251533
27,admin.,married,secondary,no,1417,yes,no,cellular,15,may,2,343,3,failure,1,0.39862019094532863
35,management,married,tertiary,no,0,no,no,cellular,6,aug,4,0,0,unknown,0,0.3986136305297937
30,services,single,secondary,no,346,yes,no,cellular,6,may,3,345,5,other,1,0.39857573289431414
34,blue-collar,single,secondary,no,47,yes,no,cellular,18,nov,2,0,0,unknown,0,0.39857502275282003
27,student,single,tertiary,no,37,yes,no,cellular,7,may,1,364,1,failure,1,0.3985546189012891
31,blue-collar,married,secondary,no,2591,yes,no,cellular,20,nov,1,0,0,unknown,0,0.398529346115794
26,self-employed,single,tertiary,no,3044,yes,yes,cellular,17,apr,1,325,1,other,1,0.3985222233281271
59,self-employed,married,tertiary,no,6237,yes,no,cellular,8,may,1,169,2,failure,1,0.3983915041800892
50,services,married,secondary,yes,892,yes,no,cellular,10,jul,1,0,0,unknown,0,0.39837623217441775
41,management,married,tertiary,no,472,yes,no,cellular,10,jul,1,0,0,unknown,0,0.3983032551717988
55,management,married,tertiary,no,1713,no,no,cellular,27,aug,5,0,0,unknown,0,0.39830305721256054
39,entrepreneur,married,secondary,no,1171,no,yes,cellular,21,nov,2,0,0,unknown,0,0.3982677238425251
41,admin.,divorced,secondary,no,6046,yes,yes,telephone,14,sep,2,0,0,unknown,0,0.3982379816982389
41,entrepreneur,married,secondary,no,557,no,yes,cellular,9,jul,1,0,0,unknown,0,0.39820150521483283
56,management,married,tertiary,no,6798,yes,no,cellular,17,nov,1,0,0,unknown,0,0.39817692299304935
36,management,married,tertiary,no,96,no,no,cellular,30,jul,4,0,0,unknown,0,0.3981728942645911
35,technician,married,secondary,no,746,no,yes,cellular,27,jan,1,0,0,unknown,0,0.39807812786615904
47,management,married,tertiary,no,2919,yes,no,cellular,17,nov,1,0,0,unknown,0,0.3980706758045325
33,blue-collar,married,secondary,no,2994,yes,no,cellular,20,nov,1,0,0,unknown,0,0.39803209232068665
29,admin.,married,secondary,no,300,yes,no,cellular,16,apr,3,0,0,unknown,0,0.39800903121198306
58,management,divorced,tertiary,no,315,yes,no,cellular,17,nov,2,0,0,unknown,0,0.3980064168674524
43,management,married,secondary,no,2115,yes,no,cellular,18,nov,1,0,0,unknown,0,0.39791848531713425
55,blue-collar,married,secondary,no,644,no,no,cellular,21,aug,3,0,0,unknown,0,0.39790325127667603
28,self-employed,single,secondary,no,242,yes,no,cellular,30,jan,1,0,0,unknown,0,0.3978914637652837
35,technician,single,secondary,no,126,no,no,cellular,22,aug,2,0,0,unknown,0,0.397861225188036
43,blue-collar,divorced,primary,no,515,yes,no,cellular,18,nov,1,0,0,unknown,0,0.39782739550932095
48,blue-collar,single,secondary,no,339,no,yes,telephone,14,jul,4,0,0,unknown,0,0.3977085985608619
32,management,married,tertiary,no,2213,no,no,cellular,28,aug,7,0,0,unknown,0,0.39770809643268384
39,admin.,single,secondary,no,720,yes,no,telephone,22,apr,8,14,5,other,1,0.39770384058050157
43,technician,married,primary,no,2309,yes,no,cellular,22,jul,1,0,0,unknown,0,0.3976711506286405
32,blue-collar,married,secondary,no,10142,yes,no,cellular,20,nov,1,0,0,unknown,0,0.3976178368391203
54,admin.,married,secondary,no,3136,yes,no,telephone,14,apr,1,146,1,failure,1,0.3975941301783634
43,blue-collar,married,primary,no,12618,yes,no,cellular,19,nov,1,0,0,unknown,0,0.397589227845885
47,management,married,tertiary,no,1028,no,yes,cellular,17,nov,1,0,0,unknown,0,0.397569873392797
37,management,married,tertiary,no,0,yes,no,cellular,4,feb,1,0,0,unknown,0,0.39753049306478955
45,technician,married,secondary,no,1441,yes,no,cellular,18,nov,1,113,2,other,1,0.39748252700701037
39,admin.,divorced,unknown,no,64,yes,no,cellular,18,jul,1,0,0,unknown,0,0.3974039209110385
35,admin.,divorced,secondary,no,0,no,no,cellular,30,jul,6,0,0,unknown,0,0.397389570287202
30,technician,single,secondary,no,-127,no,no,cellular,7,aug,3,0,0,unknown,0,0.39735592376980605
40,management,married,tertiary,no,6008,yes,no,cellular,18,nov,1,0,0,unknown,0,0.3973527348714795
45,technician,married,secondary,no,2269,yes,no,cellular,18,nov,1,0,0,unknown,0,0.3973035608781773
49,management,single,tertiary,no,588,no,no,cellular,28,aug,9,0,0,unknown,0,0.3972524729850413
37,management,married,secondary,no,857,yes,no,cellular,28,jan,1,0,0,unknown,0,0.3972158821432533
36,management,married,tertiary,no,0,yes,no,cellular,5,feb,2,8,1,other,1,0.39714771586007047
50,management,divorced,tertiary,no,201,yes,no,cellular,24,jul,1,0,0,unknown,0,0.39701130436485693
32,admin.,married,secondary,no,0,no,no,cellular,30,jan,3,0,0,unknown,0,0.39700770826448417
48,management,married,secondary,no,117,yes,no,cellular,16,apr,1,0,0,unknown,0,0.39699695595049134
50,technician,divorced,secondary,no,0,yes,no,cellular,14,may,3,92,3,failure,1,0.3967960704542435
31,management,single,secondary,no,99,yes,yes,cellular,18,nov,1,0,0,unknown,0,0.3967623753953963
35,services,single,secondary,no,1742,yes,no,cellular,31,jul,2,0,0,unknown,0,0.3967187814854734
30,services,single,secondary,no,405,yes,no,cellular,5,feb,1,265,2,other,1,0.3966927580986319
35,blue-collar,married,secondary,no,1287,yes,no,cellular,14,jul,2,0,0,unknown,0,0.39654528001494926
32,blue-collar,married,primary,no,1504,yes,no,cellular,17,apr,2,0,0,unknown,0,0.39653035371850975
39,blue-collar,married,secondary,no,576,yes,no,cellular,8,may,1,0,0,unknown,0,0.3964693781917751
57,management,married,tertiary,no,17118,yes,no,cellular,21,nov,1,0,0,unknown,0,0.39644322575648716
41,technician,single,secondary,no,297,no,yes,cellular,12,aug,2,0,0,unknown,0,0.39638566792875196
30,admin.,single,secondary,no,1223,yes,no,cellular,30,jul,5,0,0,unknown,0,0.39636180406969274
26,management,married,tertiary,no,877,yes,no,cellular,22,jul,1,0,0,unknown,0,0.39632918021380914
50,management,married,secondary,no,1457,no,yes,cellular,9,jul,1,0,0,unknown,0,0.39631597856077483
45,technician,married,secondary,no,1415,yes,no,cellular,24,jul,1,0,0,unknown,0,0.39630151312942574
32,technician,married,secondary,no,282,yes,no,cellular,4,may,2,0,0,unknown,0,0.39625002004949905
26,technician,married,secondary,no,518,yes,no,cellular,7,may,3,0,0,unknown,0,0.3962116469281397
50,management,married,tertiary,no,1174,yes,no,cellular,7,may,2,0,0,unknown,0,0.39619269140924934
43,management,married,tertiary,no,-183,no,no,cellular,24,jul,1,0,0,unknown,0,0.39618408575523895
32,technician,single,tertiary,no,388,yes,no,cellular,15,may,1,266,2,failure,1,0.3961704130266406
32,management,single,tertiary,no,0,yes,yes,cellular,17,nov,2,0,0,unknown,0,0.39612817147392837
37,technician,single,secondary,yes,-56,yes,no,cellular,6,aug,4,0,0,unknown,0,0.3960278391674251
32,technician,married,primary,no,3774,yes,no,cellular,20,nov,3,0,0,unknown,0,0.3960053703042759
36,technician,single,secondary,yes,12,no,no,cellular,12,aug,2,0,0,unknown,0,0.3959219290770982
47,blue-collar,married,secondary,no,1536,yes,no,cellular,17,apr,1,301,4,other,1,0.3958835325516179
53,entrepreneur,married,unknown,no,7,no,no,cellular,20,nov,1,0,0,unknown,0,0.3958657880398967
34,technician,single,secondary,no,105,yes,no,cellular,7,may,2,171,3,failure,1,0.39579050667414634
58,technician,married,secondary,no,1,no,no,cellular,28,jan,2,0,0,unknown,0,0.3957631940310978
41,admin.,single,secondary,no,90,yes,no,cellular,15,may,2,347,4,failure,1,0.3956930215893525
36,management,married,tertiary,no,242,yes,no,cellular,14,may,1,0,0,unknown,0,0.39564768584967025
31,services,married,secondary,no,1062,yes,yes,cellular,6,apr,1,0,0,unknown,0,0.39564331492759264
41,blue-collar,married,secondary,no,1236,yes,no,cellular,11,may,3,0,0,unknown,0,0.3956043827083441
38,technician,married,tertiary,no,536,no,no,cellular,20,aug,4,0,0,unknown,0,0.39557198378709335
41,management,married,tertiary,no,2251,no,no,cellular,26,aug,9,0,0,unknown,0,0.3955710895428837
37,management,married,tertiary,no,4293,yes,no,cellular,29,aug,2,0,0,unknown,0,0.3955438583266542
39,technician,single,secondary,no,391,no,yes,cellular,30,jul,4,0,0,unknown,0,0.3954840061714052
43,technician,married,secondary,no,69,yes,yes,cellular,20,oct,1,337,1,failure,1,0.3954627849007806
33,technician,single,secondary,no,79,yes,no,cellular,25,aug,3,0,0,unknown,0,0.3954118318000026
36,management,married,tertiary,no,1235,no,no,cellular,25,aug,6,0,0,unknown,0,0.39535848519963296
36,technician,married,secondary,no,0,yes,no,cellular,6,apr,3,335,2,other,1,0.39533422120350636
40,admin.,married,secondary,no,540,yes,no,cellular,10,jul,1,0,0,unknown,0,0.39517400012718623
41,management,married,tertiary,no,6563,no,no,cellular,27,aug,8,0,0,unknown,0,0.3951383490605537
33,management,married,tertiary,no,62,yes,no,cellular,2,feb,1,264,1,failure,1,0.3951226874307473
51,entrepreneur,married,unknown,no,2396,yes,no,cellular,6,may,2,0,0,unknown,0,0.39501016809811146
27,services,divorced,secondary,no,10,yes,no,cellular,22,jul,1,0,0,unknown,0,0.3949734965719379
48,blue-collar,single,primary,no,244,yes,no,cellular,15,may,5,0,0,unknown,0,0.39495546957516403
46,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,jul,4,0,0,unknown,0,0.3949452929164736
41,management,married,tertiary,no,15449,no,no,cellular,22,aug,9,0,0,unknown,0,0.3949176595212891
32,admin.,single,secondary,no,92,yes,no,cellular,18,may,1,315,2,failure,1,0.3949158726753916
36,services,divorced,secondary,no,223,yes,yes,cellular,11,may,1,0,0,unknown,0,0.39491221103932184
34,blue-collar,married,secondary,no,34,no,no,cellular,30,jan,1,0,0,unknown,0,0.39484943761056124
27,blue-collar,single,primary,no,497,yes,no,cellular,20,apr,2,272,1,other,1,0.39482675432247477
32,blue-collar,married,secondary,no,1520,yes,no,cellular,19,nov,1,0,0,unknown,0,0.3948170082486974
46,entrepreneur,married,tertiary,no,954,yes,yes,cellular,4,feb,2,0,0,unknown,0,0.39481355070227947
30,blue-collar,married,primary,no,190,no,no,telephone,12,may,2,370,1,failure,1,0.3948010228988679
37,management,married,tertiary,no,0,no,no,cellular,11,aug,4,0,0,unknown,0,0.39479924517096093
36,services,married,secondary,no,11462,yes,no,cellular,20,nov,1,0,0,unknown,0,0.39479480370451014
27,blue-collar,married,secondary,no,872,yes,no,cellular,17,apr,3,0,0,unknown,0,0.39476930916382236
35,self-employed,married,tertiary,no,1340,no,yes,cellular,19,nov,1,0,0,unknown,0,0.3947631341379417
27,blue-collar,divorced,secondary,no,1,yes,no,cellular,14,jul,3,0,0,unknown,0,0.39472537342289016
34,entrepreneur,married,tertiary,no,842,yes,no,cellular,6,may,2,0,0,unknown,0,0.39471551725532833
39,management,divorced,tertiary,no,267,yes,yes,cellular,16,apr,1,0,0,unknown,0,0.39453900842056666
36,services,married,secondary,no,3988,yes,yes,cellular,14,may,1,0,0,unknown,0,0.39447814697484185
52,blue-collar,married,secondary,no,1405,no,yes,cellular,17,jul,2,0,0,unknown,0,0.39447032214287786
46,housemaid,divorced,primary,no,41,no,no,cellular,11,aug,2,0,0,unknown,0,0.39445328316725464
43,management,married,tertiary,no,715,no,no,cellular,20,aug,4,0,0,unknown,0,0.3944362483070966
34,management,married,tertiary,no,63,no,no,cellular,8,aug,2,0,0,unknown,0,0.39438008813173586
53,unemployed,married,secondary,no,7,no,no,cellular,30,jan,2,0,0,unknown,0,0.394227683651473
45,admin.,single,primary,no,1811,no,no,telephone,31,jul,7,0,0,unknown,0,0.39414748769796226
51,management,married,tertiary,no,630,yes,no,cellular,5,may,1,0,0,unknown,0,0.39408556639803716
25,services,single,secondary,no,5,no,yes,cellular,30,jul,6,0,0,unknown,0,0.3940677593174388
46,management,married,tertiary,no,1906,no,no,cellular,28,aug,6,0,0,unknown,0,0.39402257171027555
46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,2,0,0,unknown,0,0.39399663926202044
48,services,single,secondary,no,133,yes,yes,cellular,16,jul,1,0,0,unknown,0,0.3939906692051476
33,management,married,tertiary,no,331,yes,no,cellular,13,may,3,0,0,unknown,0,0.39397320068848324
45,management,married,tertiary,no,0,no,no,cellular,24,jul,2,0,0,unknown,0,0.3939612641071164
31,management,married,tertiary,no,1400,yes,no,cellular,30,jan,2,2,1,other,1,0.3939166785385684
37,management,married,tertiary,no,292,no,no,cellular,21,aug,2,0,0,unknown,0,0.39374449255808025
53,admin.,married,secondary,no,8892,yes,no,cellular,20,nov,1,0,0,unknown,0,0.39371533325905717
24,admin.,married,secondary,no,0,yes,no,cellular,16,apr,1,0,0,unknown,0,0.3936972977539104
34,blue-collar,married,secondary,no,2305,yes,no,cellular,18,nov,1,0,0,unknown,0,0.3936515578946975
39,management,married,tertiary,no,710,yes,no,cellular,11,jul,2,0,0,unknown,0,0.39362190825346566
31,blue-collar,married,secondary,no,990,yes,yes,cellular,7,may,1,0,0,unknown,0,0.3935780707915604
26,services,single,secondary,no,46,yes,no,cellular,15,may,3,351,6,other,1,0.39344955329165343
33,technician,single,secondary,no,287,yes,no,cellular,14,may,1,358,8,failure,1,0.3934304425854371
48,unemployed,divorced,secondary,no,1266,yes,no,telephone,3,feb,1,0,0,unknown,0,0.39341874138680444
36,technician,married,secondary,no,1840,no,no,cellular,19,aug,6,0,0,unknown,0,0.3933853715575965
44,technician,divorced,secondary,no,2179,no,no,cellular,28,aug,10,0,0,unknown,0,0.39334002470681007
54,blue-collar,single,secondary,no,40,yes,no,cellular,18,jul,2,0,0,unknown,0,0.39333238902279766
40,blue-collar,divorced,secondary,no,0,yes,no,cellular,15,may,2,0,0,unknown,0,0.3932145328040846
37,technician,married,secondary,no,5380,no,no,cellular,25,aug,6,0,0,unknown,0,0.3931479083336357
35,blue-collar,married,primary,no,46,no,no,cellular,8,jul,3,0,0,unknown,0,0.3931193628637421
41,blue-collar,married,secondary,no,2152,yes,no,cellular,17,nov,1,0,0,unknown,0,0.3931185030942678
59,retired,married,secondary,no,2396,no,no,cellular,27,aug,6,0,0,unknown,0,0.39311053512511374
50,entrepreneur,married,tertiary,no,5420,yes,no,cellular,17,nov,1,0,0,unknown,0,0.3930970414294302
52,blue-collar,married,secondary,no,543,yes,no,cellular,13,apr,2,0,0,unknown,0,0.39304742483320076
48,technician,married,secondary,no,14148,yes,no,cellular,18,aug,2,0,0,unknown,0,0.39301816317208155
35,services,married,secondary,no,1385,yes,no,cellular,29,jan,1,0,0,unknown,0,0.39294132783201235
44,management,single,secondary,no,3684,yes,no,cellular,15,may,5,179,3,failure,1,0.3929296149941082
39,blue-collar,single,primary,no,6,yes,no,cellular,19,nov,2,0,0,unknown,0,0.39289191006899604
31,technician,married,secondary,no,1951,yes,no,cellular,21,jul,2,0,0,unknown,0,0.39282237864876957
39,management,single,tertiary,yes,-401,yes,no,cellular,19,aug,4,0,0,unknown,0,0.39279401777364287
30,blue-collar,divorced,primary,no,-258,yes,no,cellular,18,may,2,0,0,unknown,0,0.3927273672865196
50,blue-collar,married,secondary,no,562,yes,no,cellular,8,apr,2,0,0,unknown,0,0.39265573258311987
47,blue-collar,married,secondary,no,327,yes,no,cellular,16,apr,1,0,0,unknown,0,0.3926415520877786
38,technician,single,secondary,no,553,yes,no,cellular,15,may,2,270,8,other,1,0.3926266099312196
38,blue-collar,married,secondary,no,2008,yes,no,cellular,18,nov,1,0,0,unknown,0,0.3925506462182341
54,technician,divorced,secondary,no,-369,no,no,cellular,22,jul,4,0,0,unknown,0,0.3925141596355784
59,blue-collar,married,primary,no,6271,yes,no,cellular,25,aug,5,0,0,unknown,0,0.39251315854802493
45,blue-collar,married,secondary,no,1239,no,no,telephone,31,jul,4,0,0,unknown,0,0.3924919611298982
30,services,divorced,secondary,no,1336,yes,no,cellular,18,may,3,355,5,failure,1,0.39249189745301777
26,entrepreneur,single,secondary,no,101,yes,no,cellular,5,feb,1,268,1,failure,1,0.39248631394305744
54,services,divorced,unknown,no,0,yes,no,cellular,16,apr,1,0,0,unknown,0,0.3924834532361439
44,admin.,divorced,secondary,no,49,yes,no,cellular,6,may,2,0,0,unknown,0,0.3923878205560078
46,management,divorced,secondary,no,177,no,no,cellular,20,aug,2,0,0,unknown,0,0.39235321266613077
52,entrepreneur,married,tertiary,yes,-2,no,no,cellular,18,nov,1,0,0,unknown,0,0.39233497206338086
36,blue-collar,married,secondary,no,382,yes,no,cellular,6,apr,1,0,0,unknown,0,0.3923329195282279
36,blue-collar,married,secondary,no,2452,yes,no,cellular,21,nov,1,0,0,unknown,0,0.3922941086813392
32,blue-collar,married,primary,no,103,no,no,cellular,23,jul,1,0,0,unknown,0,0.39228728389102435
44,admin.,married,secondary,no,1074,yes,no,cellular,11,jul,2,0,0,unknown,0,0.3922828743940054
28,blue-collar,single,secondary,yes,0,no,yes,cellular,10,jul,1,0,0,unknown,0,0.392260376976796
32,technician,married,tertiary,no,2976,yes,no,cellular,14,aug,5,0,0,unknown,0,0.39225954700536825
44,blue-collar,married,secondary,no,16178,yes,no,cellular,21,nov,1,0,0,unknown,0,0.39222624199761946
52,services,divorced,secondary,no,43,yes,yes,cellular,11,may,2,0,0,unknown,0,0.3921754595331866
46,technician,married,secondary,no,198,yes,no,cellular,30,jan,1,2,6,other,1,0.3920977569392411
32,technician,married,secondary,no,1026,no,no,cellular,28,aug,3,0,0,unknown,0,0.39209221758666885
59,retired,married,secondary,no,11,no,no,cellular,20,nov,2,0,0,unknown,0,0.3920879977691461
33,management,married,tertiary,no,2744,yes,no,telephone,19,nov,1,0,0,unknown,0,0.3920653005575728
32,technician,single,tertiary,no,1094,yes,no,cellular,11,may,7,0,0,unknown,0,0.392048136074785
34,admin.,single,secondary,no,10,no,yes,cellular,18,nov,1,173,3,failure,1,0.3920350247795505
46,technician,married,tertiary,no,16,no,no,cellular,30,jul,3,0,0,unknown,0,0.3920306180642944
33,admin.,married,secondary,no,258,yes,no,cellular,5,may,1,0,0,unknown,0,0.3920237636664251
49,management,married,tertiary,no,0,no,no,cellular,6,aug,2,0,0,unknown,0,0.39197631191549354
31,services,single,secondary,no,1510,yes,no,cellular,13,may,4,176,1,failure,1,0.3919670903653497
41,self-employed,married,secondary,no,323,yes,no,cellular,17,apr,2,254,6,other,1,0.39196030799814063
58,management,married,tertiary,no,541,yes,no,cellular,8,may,1,0,0,unknown,0,0.3918817434312914
35,unemployed,married,primary,no,4564,yes,no,telephone,5,feb,1,0,0,unknown,0,0.39183590061531043
51,management,married,tertiary,no,-898,no,no,cellular,29,jan,2,0,0,unknown,0,0.3918325715233961
32,management,married,tertiary,no,282,no,no,cellular,22,aug,2,0,0,unknown,0,0.3918276912589739
